legal_company_name,user_input,label
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO AG. JUTAI, AM",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA BUENOS AIRES, PE",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA CENTRO,HAPVIDA ASSISTENCIA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA ASSISTENCIA,1
MITRA DIOCESANA DE CAMPO LIMPO - PAROQUIA SANTA MAGARIDA MARIA ALACOQUE,PAROQUIA SANTA MAG,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SANTA GENEROSA,PAROQUIA SANTA MAG,1
UNIAO BRASIL-DELTA-MG-MUNICIPAL - UNIAO BRASIL DELTA,BRASIL DELTA MUNISIPAL,0
URBAN IMOVEIS LTDA - URBAN IMOVEIS,BRASIL DELTA MUNISIPAL,1
"BANCO BRADESCO S.A. - BRADESCO PA PACARAIMA, RR",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG BERNARDINO DE CAMPOS,BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
FUNDACAO FACULDADE REGIONAL DE MEDICINA S J RIO PRETO - HEMONUCLEO DE CATANDUVA,HEMO CANTANDUBA,0
IGREJA MESSIANICA MUNDIAL DO BRASIL - IGREJA MESSIANICA MUNDIAL DO BRASIL,HEMO CANTANDUBA,1
BANCO BRADESCO S.A. - AG ADAMANTINA,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS UBERABA - UBERABA, MG",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - AG AQUIDAUANA,AG BRADECO,0
"BANCO BRADESCO S.A. - AG. CORPORATE CURITIBA, PR",AG BRADECO,1
BANCO BRADESCO S.A. - BRADESCO AG PEDRO CANARIO,BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
BANCO BRADESCO S.A. - BRADESCO AG CAPAO BONITO,BRADESCO AG CAPA,0
BANCO BRADESCO S.A. - BRADESCO AG. CAPAO DA CANOA,BRADESCO AG CAPA,1
"BANCO BRADESCO S.A. - BRADESCO PAA MONTIVIDIU DO NORTE, GO",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA IPECAETA, BA",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
BANCO BRADESCO S.A. - BRADESCO AG. MARACACUME,BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
BANCO BRADESCO S.A. - BRADESCO AG. LAGO DA PEDRA,BRADESCO AGENCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENCIA,1
"BANCO BRADESCO S.A. - BRADESCO PA CANABARRO - TEUTONIA, RS",BRADESCO TEUTONIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO TEUTONIA,1
"BANCO BRADESCO S.A. - BRADESCO PAA RIO SONO, TO",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PA CRUZ, CE",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA SHOPPING LAR CENTER - URB. SAO PAULO, SP",BRADESCO URB,0
"BANCO BRADESCO S.A. - BRADESCO PA SAUDE - URB. SAO PAULO, SP",BRADESCO URB,1
BANCO BRADESCO S.A. - BRADESCO AG PALMITAL,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - PA AVENIDA RUI BARBOSA - URB SAO JOSE DOS CAMPOS, SP",BRADESCO URB,0
"BANCO BRADESCO S.A. - BRADESCO PA SAUDE - URB. SAO PAULO, SP",BRADESCO URB,1
"BANCO BRADESCO S.A. - AG. CORPORATE BERRINI, SP",BRADESCO AG. CORPORATE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG. CORPORATE,1
"BANCO BRADESCO S.A. - BRADESCO PA SERRANIA, MG",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRACA MUNICIPAL EST UNIF,BRADESCO EST UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO EST UNIF,1
BANCO BRADESCO S.A. - AG BARAO DE ITAPURA,BRADESCO AJENSIA BARAO,0
BANCO BRADESCO S.A. - BRADESCO AG BARAO DE GURGUEIA,BRADESCO AJENSIA BARAO,1
"BANCO BRADESCO S.A. - BRADESCO PAA DIAMANTE, PB",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. REAL GRANDEZA - FURNAS EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS MACEIO - URB. MACEIO, AL",BRADESCO MACEIO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO MACEIO,1
"BANCO BRADESCO S.A. - BRADESCO PA - FLORESTA - URB. BELO HORIZONTE, MG",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA ICAPUI, CE",BRADESCO SE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SE,1
"BANCO BRADESCO S.A. - BRADESCO PA - BELA VISTA DE GOIAS, GO",BRADESCO GOIAS,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO GOIAS,1
"BANCO BRADESCO S.A. - AG. EMPRESAS SAO JOSE DO RIO PRETO - URB. SJRP, SP",BRADESCO RIO PRETO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO RIO PRETO,1
"BANCO BRADESCO S.A. - BRADESCO PA JAPURA, AM",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA SAO JORGE DO IVAI, PR",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PA, SANTANA DO ACARAU, CE",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
"BANCO BRADESCO S.A. - BRADESCO AG. SOLANEA, PB",BRADESCO AG. SOL,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG. SOL,1
"BANCO BRADESCO S.A. - BRADESCO PA SILVA JARDIM - URB. CURITIBA, PR",BRADESCO URB,0
"BANCO BRADESCO S.A. - BRADESCO PA SAUDE - URB. SAO PAULO, SP",BRADESCO URB,1
"BANCO BRADESCO S.A. - BRADESCO PAA PONTE ALTA DO BOM JESUS, TO",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA INDAIABIRA, MG",BRADESCO PAA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PAA,1
"BANCO BRADESCO S.A. - BRADESCO PA SAO FRANCISCO DE ASSIS, RS",BRADESCO SAO FRANSISCO,0
"BANCO BRADESCO S.A. - BRADESCO PA FRANCISCOPOLIS, MG",BRADESCO SAO FRANSISCO,1
BANCO BRADESCO S.A. - BRADESCO AG MARACAJU,BRADESCO A.G.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO A.G.,1
"BANCO BRADESCO S.A. - BRADESCO PAA PEDRAS DE MARIA DA CRUZ, MG",BRADESCO PAA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PAA,1
"BANCO BRADESCO S.A. - BRADESCO PAA GENERAL SAMPAIO, CE",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA CANDELARIA, RS",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA - PEDRA PRETA, MT",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA SAO JOSE DO XINGU, MT",BRADESCO PA SÃO JOSÉ,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO JOSE DO JACURI, MG",BRADESCO PA SÃO JOSÉ,1
"BANCO BRADESCO S.A. - BRADESCO PA PINDARE-MIRIM,MA",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO AG. TIJUCAS DO SUL, PR",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - PA LEME,HAP BIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAP BIDA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - ADMINISTRATIVO PIRACICABA,HAPBIDA MEDICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPBIDA MEDICA,1
"BANCO BRADESCO S.A. - BRADESCO AG. BONITO, BA",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO AG. ARAPOTI, PR",BRADESCO A,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO A,1
"BANCO BRADESCO S.A. - BRADESCO PA UTINGA, BA",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - MEDICINA PREVENTIVA ISAAC NEWTON,HAP BIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAP BIDA,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME NACOES UNIDAS EST UNIF,BRADESCO AJENSIA PRIME,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME PIRACICABA,BRADESCO AJENSIA PRIME,1
"BANCO BRADESCO S.A. - BRADESCO PAA SAO JOAO DE IRACEMA, SP",BRADESCO SAO JOAO,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO JOAO, PE",BRADESCO SAO JOAO,1
BANCO BRADESCO S.A. - BRADESCO AG BELO HORIZONTE EST UNIF,BRADESCO AG BELO,0
BANCO BRADESCO S.A. - BRADESCO AG BOA ESPERANCA DO SUL,BRADESCO AG BELO,1
"BANCO BRADESCO S.A. - BRADESCO PAA MOTUCA, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. BAIRRO ADRIANOPOLIS EST UNIF,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA QUARAI,RS",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
CAIXA DE ASSISTENCIA DOS ADVOGADOS DE SAO PAULO - CAASP PAULISTA,CAIXA ASISTENSIA,0
CAIXA DE ASSISTENCIA DOS ADVOGADOS DE SAO PAULO - CAASPSHOP,CAIXA ASISTENSIA,1
BANCO BRADESCO S.A. - BRADESCO AG. CENTRO EMPRESARIAL IGUATEMI,BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO AG. ANGICAL, BA",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA NAZARE - URB. SAO PAULO, SP",BRADESCO PA AVE,0
"BANCO BRADESCO S.A. - BRADESCO PA ELDORADO, SP",BRADESCO PA AVE,1
BANCO BRADESCO S.A. - BRADESCO AG ENGENHEIRO BELTRAO,BRADESCO AG ENG,0
"BANCO BRADESCO S.A. - BRADESCO AG. ANGICAL, BA",BRADESCO AG ENG,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME RIO GUAIBA,BRADESCO AG. PRIME,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME PIRACICABA,BRADESCO AG. PRIME,1
"BANCO BRADESCO S.A. - BRADESCO PA - FUNDAO, ES",BREDESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA LAGOA DE SAO FRANCISCO, PI",BREDESCO PA,1
"BANCO BRADESCO S.A. - BRADESCO PA - ANAPU, PA",BRADESCO BANCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO BANCO,1
BANCO BRADESCO S.A. - BRADESCO AG IGARASSU,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. JUAZEIRO - CENTRO EST UNIF,BRADESCO CENTRO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO CENTRO,1
"BANCO BRADESCO S.A. - BRADESCO PAA ITAU, RN",BRADESCO BANCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO BANCO,1
BANCO BRADESCO S.A. - BRADESCO AG. SANTO ANTONIO DO ICA,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - PA EMPRESAS - PAINCO IND. E COMERCIO LTDA, SP",BANCO BRADES,0
BANCO BRADESCO S.A. - BRADESCO AG. MAUES,BANCO BRADES,1
HAPVIDA ASSISTENCIA MEDICA S.A. - TEA FORTALEZA,HAP VIDA FORTALEZA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - MEDICINA PREVENTIVA DE FORTALEZA,HAP VIDA FORTALEZA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM PAULISTA,VIDA PAULISTANA,0
LA VITA SAP SPE LTDA - RESIDENCIAL LA VITA,VIDA PAULISTANA,1
BANCO BRADESCO S.A. - BRADESCO AG. ITABIRA EST UNIF,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
COMBRAS COMERCIO E SERVICOS DE REGRIGERACAO E CONSTRUCAO LTDA - COMBRAS,COMBRES REFRIGERAÇÃO,0
REFRAMAQUINAS SERVICOS EM REFRATARIOS LTDA - REFRAMAQUINAS,COMBRES REFRIGERAÇÃO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - PA BOTAFOGO,HAPVIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA,1
BANCO BRADESCO S.A. - UAD KENNEDY,UAD,0
"BANCO BRADESCO S.A. - UAD PIRITUBA, SP",UAD,1
"BANCO BRADESCO S.A. - BRADESCO PA RIO PARANAIBA, MG",BRADESCO PANAIBA,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME PANAMBY,BRADESCO PANAIBA,1
IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM PIRACICABA SP - AD - SANTA RITA DO PARDO,SANTA RITA AD,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SANTA RITA DE CASSIA,SANTA RITA AD,1
"BANCO BRADESCO S.A. - BRADESCO PAA CAMPO REDONDO, RN",BRADESCO RN,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO RN,1
"BANCO BRADESCO S.A. - BRADESCO PA NOVO CRUZEIRO, MG",BRADESCO NOBO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO NOBO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME CATANDUVA,BRADESCO AG. PRIME CANDUVA,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME RIO VERDE,BRADESCO AG. PRIME CANDUVA,1
"BANCO BRADESCO S.A. - BRADESCO AG. DOM PEDRO, MA",BRADESCO AG. D. P. MA,0
"BANCO BRADESCO S.A. - BRADESCO AG. AMARANTE DO MARANHAO, MA",BRADESCO AG. D. P. MA,1
"BANCO BRADESCO S.A. - PA AV QUINZE DE NOVEMBRO - URB ITAPECERICA DA SERRA, SP",BRADESCO AB KINZE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AB KINZE,1
"BANCO BRADESCO S.A. - BRADESCO PA ALAGOINHA, PE",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA SANTA ROSA DO SUL, SC",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA LIMA CAMPOS, MA",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA GUAREI, SP",BRADESCO PA GU,0
BANCO BRADESCO S.A. - BRADESCO PA MOZARLANDIA GO,BRADESCO PA GU,1
"BANCO BRADESCO S.A. - BRADESCO PA ARAMINA, SP",BRADESCO P.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO P.A.,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS SANTO ANDRE I - URB. SAO PAULO, SP",SANTO ANDRE BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,SANTO ANDRE BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. MONTE ALTO,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA BREJO GRANDE DO ARAGUAIA, PA",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA MANDAQUI - URB. SAO PAULO, SP",BRADESCO MANDKI,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO MANDKI,1
HAPVIDA ASSISTENCIA MEDICA S.A. - PRONTO ATENDIMENTO OLINDA,PRONTO ATENDIMENTO,0
HAPVIDA ASSISTENCIA MEDICA S.A. - PRONTO ATENDIMENTO DISTRITO,PRONTO ATENDIMENTO,1
BANCO BRADESCO S.A. - BRADESCO AG. CAMACARI - CENTRO EST UNIF,BRADESCO CAMACARI SENTRO,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME AVENIDA DAS AMERICAS,BRADESCO CAMACARI SENTRO,1
"BANCO BRADESCO S.A. - BRADESCO PA PRACA DA ESTACAO - URB. FRANCA, SP",BRADESCO ESTACAO,0
BANCO BRADESCO S.A. - BRADESCO AG ESTACIO,BRADESCO ESTACAO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - NTO RECIFE,NTO RISIFE,0
SUELI NAIARA SANTANA FONTES - SEREIA COMERCIO E SERVICOS,NTO RISIFE,1
"BANCO BRADESCO S.A. - BRADESCO PA DOIS RIACHOS, AL",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. ESPLANADA EST UNIF,BRADESCO ESPLANDADA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO ESPLANDADA,1
GRASIELA MARQUES WINTER - BANCA 17,BANCA 1,0
B21 BRASIL TECNOLOGIA LTDA - B21 BRASIL,BANCA 1,1
HAPVIDA ASSISTENCIA MEDICA S.A. - AUTORIZACAO UBERABA,HAP BIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAP BIDA,1
BANCO BRADESCO S.A. - BRADESCO AG PRAIA GRANDE EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS LONDRINA II - URB. LONDRINA, PR",AJENSIA ENPRESAS,0
"BANCO BRADESCO S.A. - AGENCUA EMPRESAS ATIBAIA - URB. ATIBAIA, SP",AJENSIA ENPRESAS,1
BANCO BRADESCO S.A. - AG CONCEICAO DOS OUROS,BRADESCO OUROS,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO OUROS,1
"BANCO BRADESCO S.A. - BRADESCO PA - QUATA, SP",BRADESCO PAKATA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PAKATA,1
"BANCO BRADESCO S.A. - BRADESCO PA VERTENTES, PE",BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
BANCO BRADESCO S.A. - AG SERRA DO SALITRE,SERRA AG,0
BANCO BRADESCO S.A. - AG SERRA NEGRA,SERRA AG,1
"BANCO BRADESCO S.A. - BRADESCO PA - FIOTEC, RJ",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
"BANCO BRADESCO S.A. - BRADESCO PA CONDADO, PE",BRADESCO PA CONDADO,0
"BANCO BRADESCO S.A. - BRADESCO PA CONDADO, PB",BRADESCO PA CONDADO,1
BANCO BRADESCO S.A. - BRADESCO PA AV. CESARIO DE MELO - URB. RIO DE JANEIRO,BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
BANCO BRADESCO S.A. - BRADESCO NEXT XIII,BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - BRADESCO AG GUARUJA EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS E FACILITIES LTDA - EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS LTDA.,EXAL RESTAURANTE ENPRESARIAL LTDA,0
EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS E FACILITIES LTDA - EXAL ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS LTDA,EXAL RESTAURANTE ENPRESARIAL LTDA,1
"BANCO BRADESCO S.A. - BRADESCO PAA PEQUIZEIRO, TO",BRADESCO PAA PEQUIZ,0
"BANCO BRADESCO S.A. - BRADESCO PA BUENOS AIRES, PE",BRADESCO PAA PEQUIZ,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA DO FORTE - URB. PORTO ALEGRE, RS",BRADESCO PA AVENIDA,0
"BANCO BRADESCO S.A. - BRADESCO PA - AVENIDA CENTRAL - URB. NITEROI, RJ",BRADESCO PA AVENIDA,1
"BANCO BRADESCO S.A. - BRADESCO PA - PLACAS, PA",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
CAIXA ESCOLAR ELIZEU BENTO - ESCOLA ELIZEU BENTO,ESCOLA E.B.,0
SOCIEDADE EDUCACIONAL IESP - SAO PAULO LTDA. - UNIDADE DE ENSINO IESP - IBITINGA,ESCOLA E.B.,1
"BANCO BRADESCO S.A. - BRADESCO PA - B. CONJUNTO CEARA URBANO FORTALEZA, CE",BRADESCO CONJUNTO SEARA,0
BANCO BRADESCO S.A. - BRADESCO AG TAQUARA,BRADESCO CONJUNTO SEARA,1
"BANCO BRADESCO S.A. - AG. CORPORATE FARIA LIMA, SP",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
CAIXA DE ASSISTENCIA DOS ADVOGADOS DE SAO PAULO - CAASP BRAGANCA PAULISTA,CAASP,0
CAIXA DE ASSISTENCIA DOS ADVOGADOS DE SAO PAULO - CAASPSHOP,CAASP,1
"BANCO BRADESCO S.A. - BRADESCO PAA IBIRACATU, MG",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. CAMPOS - CENTRO EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - AG TABATINGA,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - BRADESCO PAA GLORIA, BA",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA ESTRELA DO NORTE, GO",BRADESCO PAA ESTRELA,0
"BANCO BRADESCO S.A. - BRADESCO PAA PORTO ESTRELA, MT",BRADESCO PAA ESTRELA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - DIAGNOSTICO CENTRO,DIAG ASISTENSIA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL GERAL DA PARAIBA,DIAG ASISTENSIA,1
BANCO BRADESCO S.A. - BRADESCO AG ITAU DE MINAS,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. PEDRO ALEXANDRE,BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG SAO LEOPOLDO EST UNIF,BRADESCO EST UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO EST UNIF,1
"BANCO BRADESCO S.A. - BRADESCO PA NATIVIDADE, TO",BRADESCO NATIBIDADE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO NATIBIDADE,1
"BANCO BRADESCO S.A. - BRADESCO PA LARANJAL, MG",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO TOP TIER - RIO DE JANEIRO, RJ",BRADESCO RIO JANEIRO,0
BANCO BRADESCO S.A. - BRADESCO AG JOAO PAULO,BRADESCO RIO JANEIRO,1
"BANCO BRADESCO S.A. - BRADESCO PA CIDADE NOVA - URB. FRANCA, SP",BRADESCO FRANCA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO FRANCA,1
BANCO BRADESCO S.A. - BRADESCO AG CENTRO EMPRESARIAL EST UNIF,BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA ZAHRAN - URB. CAMPO GRANDE, MS",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. UBERLANDIA EST UNIF,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
BANCO BRADESCO S.A. - BRADESCO AG PELOTAS EST UNIF,BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA MARTINOPOLE, CE",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADESCO RN,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO RN,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA BOA VIAGEM,CLINICA BOA VIAGEM,0
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA CEILANDIA,CLINICA BOA VIAGEM,1
BANCO BRADESCO S.A. - BRADESCO AG. AVENIDA AUGUSTO MONTENEGRO,BANCO BRADESCO,0
